row_id,ground_truth,glove_f0,glove_f1,glove_f2,glove_f3,glove_f4,glove_f5,glove_f6,glove_f7,glove_f8,glove_f9,glove_f10,glove_f11,glove_f12,glove_f13,glove_f14,glove_f15,glove_f16,glove_f17,glove_f18,glove_f19,glove_f20,glove_f21,glove_f22,glove_f23,glove_f24,glove_f25,glove_f26,glove_f27,glove_f28,glove_f29,glove_f30,glove_f31,glove_f32,glove_f33,glove_f34,glove_f35,glove_f36,glove_f37,glove_f38,glove_f39,glove_f40,glove_f41,glove_f42,glove_f43,glove_f44,glove_f45,glove_f46,glove_f47,glove_f48,glove_f49,glove_f50,glove_f51,glove_f52,glove_f53,glove_f54,glove_f55,glove_f56,glove_f57,glove_f58,glove_f59,glove_f60,glove_f61,glove_f62,glove_f63,glove_f64,glove_f65,glove_f66,glove_f67,glove_f68,glove_f69,glove_f70,glove_f71,glove_f72,glove_f73,glove_f74,glove_f75,glove_f76,glove_f77,glove_f78,glove_f79,glove_f80,glove_f81,glove_f82,glove_f83,glove_f84,glove_f85,glove_f86,glove_f87,glove_f88,glove_f89,glove_f90,glove_f91,glove_f92,glove_f93,glove_f94,glove_f95,glove_f96,glove_f97,glove_f98,glove_f99
100,neutral,-0.09001401,0.05711037,0.18116716,0.0014622075,0.12447278,-0.03500231,-0.07473776,-0.043645184,-0.14664638,0.1434353,0.062358703,-0.0634267,0.06428357,0.08996229,0.014536258,-0.18661293,0.10287042,-0.15189776,-0.5120826,-0.033967912,0.14342153,-0.13755423,0.24063759,-0.02930908,-0.060702115,0.013448617,-0.14049333,-0.12450849,0.46937302,0.04437909,0.17841063,0.4066513,0.0880632,-0.10698233,-0.19214198,0.14533103,0.06633795,0.09112262,-0.32007924,-0.26498744,-0.395566,-0.08997439,0.4315538,-0.21584255,0.22689119,-0.212537,0.13284944,-0.12841618,-0.02362231,-0.16074063,-0.22492178,0.054456558,0.15373807,0.7795975,-0.07638476,-1.3977091,-0.23318979,0.22583054,1.0260856,0.22451633,-0.22971687,0.15911631,-0.106432915,-0.22850907,0.4178502,0.00521351,0.026818123,0.1312025,-0.07922868,0.19594646,0.17355022,-0.022375882,-0.3446061,-0.47232038,-0.24341112,-0.17614177,-0.015040792,0.22430502,-0.6870276,0.14894015,0.48337293,-0.07668299,-0.24680635,0.050819162,-0.57481265,-0.0787511,0.119174406,0.19808371,0.12099285,-0.7002402,0.2562827,-0.14341885,-0.24195963,0.2851162,-0.64911336,-0.16553713,-0.056580123,-0.3179437,0.07549379,-0.1431519
101,negative,0.08995533,0.23516104,0.46708468,0.022617176,-0.063280515,-0.058746565,-0.15704376,0.08789677,0.14724256,0.04344593,-0.07647643,0.04555782,0.2240857,0.09431072,-0.05080503,-0.025725435,0.11505934,-0.13714145,-0.28721926,-0.01405304,0.33426344,-0.06350627,-0.031992648,-0.033383526,0.19099171,0.19068646,-0.14822741,-0.23042884,0.37918672,-0.010681291,-0.012620344,0.11754943,-0.037067115,0.01742098,-0.0063987286,0.21136525,0.08060571,0.010958951,-0.16936795,-0.13464662,-0.37018982,0.14364636,0.29968214,-0.18471043,0.1043371,-0.13484333,0.1628554,-0.08955313,0.021223078,-0.47414103,0.039877098,0.14949663,0.23642479,0.66454446,-0.21470349,-1.2522001,0.13598484,-0.22781286,1.0876703,0.16063225,-0.09158494,0.36944056,-0.14798854,-0.40380836,0.5676241,-0.021063447,0.20085213,0.27390602,-0.29356486,-0.303855,0.0585999,-0.08150714,-0.15525366,-0.36228436,0.03512101,0.4474456,-0.1996204,-0.11534231,-0.5772219,0.055907715,0.42401382,-0.085954614,0.0008334807,0.075477906,-0.78510493,-0.08106084,0.13488856,0.063622296,0.16651586,-0.19866022,-0.016607001,-0.059173826,-0.18273766,0.13251252,-0.44356155,0.03349964,0.033327706,-0.03478411,0.31573036,0.024462858
102,neutral,-0.085646816,0.1651218,0.25119388,-0.2231497,-0.06983282,0.07714243,-0.18410248,-0.0899427,-0.07989001,-0.085251026,0.31997803,-0.057482995,0.041269973,-0.008188954,0.014417792,0.10204888,-0.21560298,-0.14055967,-0.0920931,-0.08342766,0.240591,-0.016867211,0.08502105,0.031279933,0.12739362,-0.04381239,-0.068743765,-0.07282287,0.07820642,-0.0052016764,0.06736688,0.2837372,-0.12900977,0.1018735,0.024257822,0.042419422,-0.15602355,-0.09535324,0.030064844,-0.21842591,-0.037078828,-0.25442666,-0.22413927,-0.32850826,-0.057556253,-0.24693927,0.16707273,0.013722162,0.07922692,-0.5405442,0.06381156,0.023743698,0.01670126,0.50755286,-0.0772801,-1.444695,-0.019666882,0.15453233,0.6871947,0.20193064,-0.07767331,0.48200986,-0.29208475,-0.06329688,0.32288784,-0.02080644,0.15824682,0.058490925,-0.027897611,-0.21940437,-0.18234496,0.06415102,0.06106807,-0.06233772,0.023636011,0.10068616,0.060947876,-0.11024514,-0.21871898,-0.2610968,0.2828021,-0.20331621,-0.2924087,-0.2691509,-0.57754356,-0.12423731,0.08725543,-0.06350707,-0.045586146,0.057709564,0.052071348,0.23143508,-0.24447103,-0.14815249,-0.29109266,-0.030384922,-0.22287928,0.09319295,0.30154398,-0.006988883
103,neutral,-0.053330354,0.09628378,0.3549917,-0.16931115,-0.21770999,-0.005786352,-0.06028075,-0.10519515,-0.12987228,-0.021316363,0.12210378,0.04464495,0.06570285,0.034090035,-0.107066974,-0.09430408,0.028193709,0.04626896,-0.35095614,0.39104658,0.19508031,-0.09389671,0.18651047,-0.030687122,0.05488038,0.11604599,-0.12692927,-0.33630264,0.280508,-0.028886681,-0.048860975,0.47529745,-0.048160657,0.02742169,0.116055086,0.13381289,-0.13723302,0.100789435,0.13773067,-0.047243115,-0.2139328,0.035979893,0.023692885,-0.28623855,-0.21810016,-0.09294591,-0.1444319,-0.06743796,-0.12145964,-0.5334956,-0.061742682,-0.20842974,0.15339555,0.53429514,-0.1065553,-1.3375039,-0.08203103,0.06436377,0.6272968,0.15048222,-0.03997327,0.1956079,-0.17484915,-0.0020158233,0.4589501,-0.09196468,0.23506723,0.40835372,-0.08769841,0.050721444,-0.024844237,0.04462706,-0.21639979,-0.30379373,0.019828822,0.09345447,-0.071294434,-0.04775122,-0.3458304,-0.14116076,0.2980462,-0.06918795,-0.13865878,-0.2504409,-0.63802075,-0.11735981,-0.10052458,0.021308772,0.021113738,-0.32270935,0.023603722,-0.106628954,0.041223146,-0.060876604,-0.25679627,0.18430547,0.057728466,-0.2653681,0.04830573,0.07026582
104,negative,-0.2352827,0.35031953,0.12888281,0.005008857,-0.13826458,-0.032954503,-0.0039614327,0.07159412,-0.08780603,-0.17233044,0.3579935,0.044791497,0.028154556,0.014081935,0.080215834,-0.021247946,0.058014162,0.11213438,-0.12665002,0.044985894,0.15866174,-0.16336712,-0.27573627,-0.29188684,0.2858325,-0.042134244,0.08989593,-0.053799156,0.1230812,0.052716218,-0.05761891,0.025816197,0.0143339075,0.07713403,-0.07185363,0.123536125,-0.082450874,-0.056613546,-0.06718264,-0.2149525,-0.2030831,-0.09951525,0.038039315,-0.10721611,-0.15327084,-0.3884469,-0.11211325,-0.06272791,-0.063649975,-0.5044602,0.0017781217,-0.14606869,0.23706831,0.6283284,-0.36377084,-1.4468586,0.014589869,-0.09196393,1.1616498,0.09072611,-0.4185325,0.865214,-0.50808924,-0.041516926,0.5028766,-0.010434957,0.19250654,0.14090875,-0.10902342,-0.24685515,0.1855995,0.058352333,-0.045026295,-0.107531734,0.31043744,0.24124968,-0.09833964,-0.06681786,-0.39241335,0.12503164,0.4274042,0.05359323,-0.028249756,-0.011718054,-0.6999661,-0.0898771,-0.11749781,-0.07716737,-0.02388333,0.13059361,0.08311764,-0.2045355,-0.17827713,0.23878771,-0.22570507,-0.14068286,-0.105603255,-0.15867032,0.4515776,0.31816292
105,neutral,-0.03990882,0.26176646,0.504592,-0.023731476,0.21996972,-0.18504554,0.11767129,-0.022288783,-0.14319915,0.009892997,0.17836612,-0.08042345,0.059866372,0.029153198,-0.18665154,-0.17182201,0.13693228,-0.18473947,-0.20339902,0.20528105,0.31189555,-0.05959003,0.099371485,0.007875476,0.21906981,-0.052360307,0.112507425,-0.4003447,-0.10403383,-0.08068353,0.14280246,0.29279462,-0.26479077,-0.110217765,0.15085115,0.11029439,0.2138629,0.11319499,-0.17083913,-0.041837115,-0.29147837,-0.2856907,0.07832403,-0.17551075,-0.03964134,-0.25006717,0.14206482,-0.078051046,-0.08831,-0.5912498,-0.0028335096,-0.069968484,0.14320365,0.5588278,-0.17109357,-1.9868044,-0.13783222,-0.12269651,1.3901829,0.29403988,-0.12424877,0.24214278,-0.29942828,-0.10502252,0.55182517,-0.0028658574,-0.0903093,0.4146054,0.09232005,-0.24064416,0.10954298,-0.021212596,-0.30199146,-0.30845627,0.017136177,-0.15848924,-0.13830365,-0.11048166,-0.75056016,-0.21295647,0.46569788,0.07008372,-0.10501078,0.02243979,-0.7519023,0.011617915,-0.09166585,-0.13256548,0.05661975,-0.17958339,0.024170898,-0.16559626,-0.31667927,-0.07716533,-0.5377929,0.2713677,-0.18310058,-0.016216582,0.6568648,0.26785856
106,neutral,-0.18693262,0.080269724,0.33428338,-0.10894171,0.13475357,0.11418759,-0.43528727,-0.033137597,-0.12065701,0.56927234,0.10238282,-0.18001196,0.44073227,0.37879947,-0.14988413,-0.026592098,-0.2179179,-0.5211701,-0.66949576,0.3634893,0.34071982,-0.2687835,0.29486084,0.0040241643,-0.24228574,0.13518153,-0.0849207,-0.0007808376,0.5298132,-0.010631267,-0.07749012,0.09799016,-0.005286278,0.0067011206,0.0048801284,-0.044810504,-0.071419984,0.046020377,-0.031670168,0.17159286,-0.6232241,0.20676893,0.42476496,-0.41432148,0.21605188,-0.4279297,0.17505486,-0.14176509,-0.15551133,-0.67505634,0.06624114,0.47100398,0.33457774,1.1922137,-0.34795848,-1.6599306,-0.46017686,-0.31438515,1.4190592,0.1982979,-0.24512249,-0.014066736,0.18944623,-0.3411369,0.47351003,0.44987622,-0.121692896,0.4882874,-0.24887662,0.12609613,0.18499105,-0.64699566,0.0072314586,-0.5510088,0.13451849,0.3187757,0.14420356,-0.014654589,-0.7259309,0.3582176,1.0248424,0.21585318,-0.37962723,-0.059314728,-1.0036637,-0.15071826,0.016820796,0.05865437,-0.16673541,-0.35117128,-0.09497936,-0.036137294,-0.09186078,-0.30665636,-0.5815914,0.11701005,0.026739681,0.010891985,0.34084153,-0.17224383
107,neutral,0.14292698,0.022287002,-0.06492916,0.045701317,-0.16016509,-0.09394923,0.1764251,0.040287394,-0.18190482,-0.4057146,-0.27690777,-0.17473902,-0.33460313,0.48912916,-0.018921565,0.09523176,0.38429368,-0.043811675,-0.19329304,-0.008505215,0.058478367,0.19388382,0.34494486,-0.04179945,0.23815227,0.12748785,-0.092025295,-0.15528484,0.16576211,0.14440978,0.09989174,0.15923287,0.24980204,-0.19709438,-0.016256884,0.25574818,0.11926968,0.22735152,0.35008797,-0.32555336,-0.010795601,-0.14403944,-0.1338038,-0.039782476,0.060920626,-0.08906626,-0.29239106,-0.30101246,0.08351759,-0.3911345,-0.15293188,-0.05572157,-0.29532495,0.22959955,-0.27015415,-0.9952382,-0.49931896,0.01780297,0.3516914,0.2310531,0.04214874,0.18449391,0.0038306636,-0.058160882,0.06546861,-0.48416016,0.36743447,0.33843356,0.22949411,-0.13337749,0.1209599,0.2174424,0.1833537,-0.13008544,0.024881216,-0.08196202,-0.05804542,-0.166963,-0.33337343,0.21348596,0.16802976,-0.11093006,-0.3711324,0.009541668,-0.46823874,-0.037377115,-0.14914513,-0.33261427,0.08658451,-0.1680095,0.32564807,-0.24125712,-0.15643248,0.23276252,-0.16955492,-0.22099318,0.058238298,-0.25198033,-0.04358371,0.38717085
108,neutral,-0.44016615,0.017374167,-0.061444096,-0.052888915,0.01544269,0.024197057,0.21372359,0.1305498,-0.16748029,0.4345013,0.25612608,-0.19876769,0.3057961,0.2534947,-0.028479407,0.046919573,0.10650191,-0.28721994,-0.5174131,0.10838652,0.42240033,-0.25871098,0.11868434,-0.026591428,-0.14560474,-0.028403314,-0.08983841,0.06839594,0.28827837,0.08372595,-0.14817311,-0.011241818,-0.23400101,-0.029528849,0.28369722,0.07381721,0.041039716,0.15956919,0.15056702,0.07159833,-0.34879956,-0.02834605,0.31392282,-0.03398183,0.4289825,-0.10262009,-0.062545754,-0.07246623,-0.067749895,-0.3540134,-0.13205074,0.22289033,-0.008229553,0.91359866,-0.16736604,-1.4344808,0.09577755,-0.2679088,1.4555022,0.45939234,-0.02160953,0.5973226,0.14622398,0.056412973,0.5337089,-0.050046075,-0.3242714,0.20854476,-0.034888238,0.49592158,0.18094482,-0.7254318,-0.32716414,-0.18800719,0.16765969,0.21663211,-0.124965586,0.21944395,-0.7603801,0.105983905,0.58358264,-0.21175449,-0.055711754,0.22785413,-0.71929026,0.046898123,0.29738602,-0.07883443,0.09415091,-0.043434996,0.046275403,-0.034558285,-0.089167714,0.14912382,-0.48580936,0.13801007,-0.0049299146,-0.0091102505,0.24671322,0.01938158
109,neutral,0.15829498,-0.0047398554,0.3252139,-0.37501732,0.041342713,0.081088446,0.044798326,-0.029189728,-0.26105866,-0.14170259,0.016685149,0.0997265,-0.16045092,0.09566508,0.16759242,-0.26076755,0.25648746,0.29963434,-0.12103469,0.21948588,0.2783703,0.09624798,-0.060974397,0.19103606,0.5020948,0.36499226,-0.4399416,-0.42839304,0.5958863,-0.1881422,0.16820237,0.5713283,0.30515856,0.22021496,0.19027688,-0.032627076,-0.08897881,0.06830722,0.19864494,-0.076768205,-0.14255811,-0.118451245,0.25268534,-0.17933981,-0.11136155,-0.06910054,0.26621103,-0.1213562,-0.4385335,0.19135398,-0.18837887,0.41175178,-0.29921305,0.43003553,-0.23365442,-1.6504064,-0.30584943,0.21688871,1.1633759,0.45689797,0.056584872,0.73043066,-0.232036,-0.0059466804,0.33114085,-0.048145946,0.0009561574,0.13508159,0.08305227,0.22776882,0.3077067,0.100530505,-0.14924625,-0.77492267,0.14430718,-0.1758526,-0.3742433,0.31394506,-0.5095374,0.11212824,0.12162333,-0.03902465,-0.6730185,0.17847386,-0.36310586,-0.0982032,-0.2021166,-0.064348325,0.14893766,-0.5231048,-0.27635822,-0.4836121,-0.011580709,0.19317834,-0.36788216,0.29234797,-0.39299214,-0.30346346,0.29592147,-0.041813765
110,neutral,-0.16370727,0.26833218,0.35518324,-0.059637975,-0.11483468,-0.17559189,-0.06880343,-0.06933843,-0.09157508,0.0014057896,-0.060329594,-0.030221205,0.0475085,-0.08044217,0.111431316,-0.1933043,0.07680768,0.034647554,-0.27487412,-0.0049704374,0.15068626,0.086893074,0.0046175127,-0.17102234,-0.043315787,-0.015933618,-0.19110942,-0.20093833,-0.01548539,-0.12044751,-0.058611255,0.24154556,-0.18368037,-0.045631297,-0.13271196,0.04393069,-0.061162505,0.029049018,-0.040493075,-0.25159755,-0.38318545,-0.14131275,0.08113915,-0.19116081,-0.012607425,-0.064394906,0.2767718,-0.06635081,-0.21846548,-0.6573591,0.019964807,-0.07920023,0.053726036,0.7811952,-0.0069565396,-1.7993717,0.11167035,-0.051944178,1.3333321,0.36372766,-0.16311239,0.57653946,-0.31192377,-0.11733637,0.554139,0.005264515,0.05016277,0.08972784,0.2690606,-0.14101765,0.024474826,-0.04198337,-0.14047544,-0.24510743,-0.039161265,0.004892673,-0.17334858,0.09875738,-0.64545316,0.08505917,0.43555567,0.028826514,-0.39210606,0.05407925,-0.992334,-0.01037603,-0.03410574,-0.11149537,-0.14253747,-0.28044435,0.29018542,-0.045675043,-0.15082724,0.02667713,-0.29271677,-0.008139496,-0.09031932,-0.17787041,0.2816416,0.021612365
111,neutral,-0.20393924,0.07631111,0.22359085,-0.13568877,-0.024444291,-0.1414855,-0.012125804,-0.08973434,0.10057162,0.1302171,-0.03280761,-0.020202836,0.10145826,-0.16404536,0.03953478,-0.16777004,0.07648837,0.050449383,-0.20899686,0.106529355,0.24566525,-0.092705,0.183179,-0.14651017,-0.02898133,-0.07961703,-0.031871147,-0.21837203,0.10654412,-0.05262921,0.032715857,0.39120272,-0.21958525,-0.08725831,0.045819666,-0.067746,0.14230517,0.09002117,-0.11629792,-0.1132851,-0.40810534,-0.017680397,0.10535173,-0.20987998,-0.06043561,-0.29582572,0.27852285,-0.12727639,-0.15717362,-0.5253923,0.14506114,-0.035971526,0.11253014,0.72602516,0.1753465,-1.7673415,0.173655,-0.017614257,1.0181799,0.36834383,-0.02768025,0.30970117,-0.20244092,-0.10862575,0.6175189,0.16795057,0.23394911,0.23423293,0.066330455,0.052758083,0.16570657,-0.12432358,-0.21077405,-0.19973858,0.027262535,-0.10885951,-0.10677088,-0.045670856,-0.6712657,0.093232326,0.4530455,-0.00075029634,-0.34562638,0.074754514,-0.90486354,0.09371097,0.15518452,0.03406738,-0.013435112,-0.34611067,0.043467827,0.015988829,0.05487407,-0.04431154,-0.1992558,0.13354538,0.010466017,-0.19164272,0.33282015,0.22033808
112,neutral,-0.19552022,0.23055756,0.08421616,0.0049169566,-0.008684906,0.0752051,-0.049747538,-0.33585337,-0.034524564,0.4394175,-0.0054327087,-0.1396093,0.2205906,0.085256085,-0.044613134,0.017731905,-0.08750588,-0.16372728,-0.22114493,-0.03437228,0.37574682,-0.2625884,0.18308236,-0.119622044,-0.051205546,0.06719773,-0.19835365,-0.30773064,0.22624604,0.02995743,0.00295649,0.24328005,-0.13016039,-0.12967238,0.23917769,-0.011603938,-0.066271916,-0.17604476,0.15921547,-0.052349497,-0.20109074,0.0025399737,0.1030211,-0.16404887,0.09400575,-0.18444195,0.15503831,0.110314205,-0.14169633,-0.32413566,0.011233301,0.12517215,0.08511738,0.82834804,0.17942281,-1.4411603,0.031185314,-0.08084955,1.1382194,0.36513525,0.009254508,0.36197293,0.029111579,-0.19339561,0.5902719,0.13767128,0.18800452,0.092795454,0.054152653,0.0989265,0.13837896,-0.35139266,-0.24885838,-0.14456004,-0.03231661,-0.23443148,-0.02726054,0.02436358,-0.55995375,0.10252722,0.5000187,-0.116251506,-0.20859069,0.12129454,-0.88310945,0.1947608,0.028789291,0.061024953,-0.10736676,-0.21238786,0.009654787,-0.06488423,-0.094125085,0.21572186,-0.33075285,-0.19266264,-0.10165972,-0.21930264,0.40638268,0.17098898
113,negative,-0.020812621,0.21784438,0.13429345,-0.21439287,-0.0082393205,0.20893249,-0.0678978,0.19708063,-0.10031023,0.23608199,0.033549473,-0.0407689,0.228584,0.3076849,-0.032512333,-0.15177324,0.1320002,0.029389454,-0.4412385,0.23425731,0.3567232,-0.25330475,0.1072517,0.00468744,-0.020751417,0.01417344,-0.2643154,-0.29776978,0.16811875,0.08240232,-0.13495657,0.3852802,-0.05613774,0.014184051,0.124056146,0.055123523,-0.17179076,0.12191005,0.26143742,0.03638826,-0.32350233,0.027164916,-0.11419739,-0.22720231,0.2445235,-0.06272055,-0.089527555,-0.17546166,-0.14533001,-0.4801578,-0.11646518,-0.06145363,-0.11076652,0.8182538,-0.10713132,-1.7186083,-0.17759605,-0.14791034,1.3950225,0.39210802,-0.0056687137,0.44964746,0.028768979,-0.10400299,0.5003511,0.010120907,0.17323671,0.19638309,0.024769273,0.0826872,-0.030957837,-0.25798568,-0.22491568,-0.25921276,0.10560795,0.21896537,0.041700613,-0.023723684,-0.5493444,-0.13195719,0.60399055,0.040148407,-0.30376124,-0.124635965,-0.99708503,-0.20703314,0.13891457,-0.054680273,-0.055271942,-0.12467155,0.0073719844,-0.107255995,0.008877665,-0.16143626,-0.4477393,0.07816132,-0.101860605,-0.1820048,0.19302078,-0.001535543
114,negative,-0.058194734,0.12956493,0.33492026,-0.22013476,0.20518124,0.29322842,-0.09624979,0.056788135,0.16286567,-0.06806327,0.18879053,-0.05845696,0.096422,-0.043704644,0.22072697,0.09243405,0.14727342,0.0741349,-0.27134663,0.2800252,0.23935421,-0.061164513,0.031001134,-0.049809676,0.23436037,-0.055238146,-0.086464085,-0.27168816,0.26476657,-0.1730592,0.1544388,0.45851818,-0.11951022,0.1885782,0.16360685,0.094885156,-0.14367767,0.07085704,-0.048604213,-0.2697549,-0.19107115,0.050141215,-0.077356026,-0.07079929,-0.06450029,-0.011721649,0.018579599,-0.48478776,0.10243214,-0.6535934,0.12153646,0.0059913923,0.08823375,0.7395603,0.055587053,-2.1335099,-0.17699283,0.024787983,1.3682574,0.24113838,-0.09982414,0.831142,-0.12612504,-0.19467199,0.6107189,0.011597236,0.4031525,0.253901,-0.10793989,0.051895306,0.04009176,-0.058275335,-0.12825799,-0.1828889,0.01863206,0.049041823,-0.1361933,-0.047567744,-0.48172852,-0.13255799,0.3918175,-0.074037634,-0.13370372,0.13601696,-1.2233343,-0.08869717,0.038765665,-0.27391014,-0.034661714,-0.21109974,-0.09598098,0.1391514,0.06580994,-0.06886309,-0.15567848,-0.14961372,0.037198685,-0.16976097,0.42352888,0.08505097
115,neutral,-0.020862397,0.16863893,0.68426996,-0.07833842,-0.4354114,-0.015070265,-0.10700287,-0.23358175,0.28716502,0.035682436,0.14971228,0.399139,0.3778717,-0.068723775,0.100452706,-0.10400011,0.087707914,0.43094304,-0.40453893,0.6002702,0.05103309,-0.24992013,-0.21294056,-0.53530955,-0.26894137,0.014695153,0.22849289,-0.5102178,0.17647056,0.047571495,0.088362776,0.41170514,-0.058605555,0.08406335,0.13394615,0.10663286,-0.30583104,-0.055127062,0.08158329,-0.35442522,-0.44455054,0.15730116,0.1713098,-0.3265495,-0.29211923,-0.1951851,0.37001142,-0.39769894,-0.3531688,-1.0112046,0.6250804,0.09391153,0.2976973,0.59471697,0.044654757,-1.8688616,0.055210993,0.13787527,1.1512302,0.12451911,-0.24973443,0.59939563,-0.35070854,-0.1632108,0.74250484,0.15382369,0.35142878,0.49834457,-0.31655407,0.021013767,0.039022602,-0.23341565,-0.13493858,-0.5647676,0.4949898,0.013196668,0.103462905,-0.47062126,-0.77262473,-0.0465581,0.115738764,0.0024773395,-0.321786,-0.074896954,-0.9557639,-0.4893672,0.10306995,0.14622156,-0.19292545,-0.100413315,0.08687773,-0.15549849,0.11354665,-0.15331449,-0.3775656,-0.12094478,-0.41892648,-0.14541385,0.11632796,0.32890725
116,negative,-0.17617561,0.24125473,0.15499175,0.13611211,0.12467822,-0.25538087,-0.23656037,-0.019898739,-0.010786514,0.45508033,-0.074760556,-0.16721988,0.28286067,-0.10034721,0.12797119,0.06442378,-0.29573506,-0.25077522,-0.45075968,0.10600169,0.3268293,-0.10258243,0.18765952,-0.15121667,-0.039903637,-0.11922313,-0.032863185,-0.029257987,0.2353899,-0.079811506,0.1061851,0.11136364,-0.070470534,0.08860905,-0.0038335125,0.07429878,0.1541336,-0.014121019,-0.25788096,0.18948342,-0.43127877,-0.08393127,0.29587102,-0.05113981,0.23669411,-0.3039254,0.44776604,0.12233978,-0.047294274,-0.34383515,0.3365156,0.14467208,0.15431407,1.0054802,-0.12223491,-1.8341739,0.042923875,-0.27352506,1.4153886,0.24759752,-0.0966577,0.37222975,-0.037564028,-0.14862642,0.5014777,0.07774446,-0.19519562,0.112309426,0.030211529,0.16267666,0.27814937,-0.41509047,-0.25691432,-0.30949104,0.20505553,-0.118450366,0.043078575,0.029548284,-0.78785837,0.04033686,0.7803229,0.105665356,-0.1871609,-0.13351062,-0.9315548,0.04011007,0.07223616,-0.001193912,0.002776401,-0.09923396,0.1126273,0.13735832,-0.2833805,-0.12453028,-0.5563791,0.14128806,0.0837691,-0.10864066,0.6862148,0.30042526
117,neutral,-0.16327552,0.14299601,0.26815212,-0.2597273,-0.018535914,-0.20188113,0.027048789,0.17645815,0.06020678,0.114420265,0.13982356,-0.094550125,-0.04790312,-0.11674636,0.005759832,-0.18117422,-0.06757853,0.14842837,0.028930815,0.09004148,0.3424637,-0.035350136,-0.096925125,-0.044316005,0.1370696,-0.01396444,-0.18390994,-0.3058814,0.30173647,0.012213975,0.017004902,0.29507372,-0.057479464,0.060034953,-0.0029067376,0.30842564,0.14015077,0.015526721,0.12299382,-0.21202715,0.18405066,-0.18152137,-0.10365606,-0.19286075,-0.08560792,0.06773313,-0.07102414,-0.25296265,-0.14981706,-0.64209265,-0.001301102,0.03572237,-0.14960569,0.66587234,0.008692425,-1.2258848,-0.080126844,0.13143909,0.98702484,0.22423686,0.18227169,0.22093907,-0.22265416,0.17059967,0.47974956,0.19653569,0.36920288,-0.17656669,0.22814114,-0.11788439,0.089764245,-0.15005733,0.026162606,0.054028854,0.028822135,0.11586071,0.22271378,-0.14716996,-0.3661148,-0.12362463,0.24104491,-0.019860366,-0.16935489,-0.18594141,-0.508545,-0.31759024,0.038708225,-0.3497072,-0.2520606,-0.13256708,-0.016269872,0.107395254,-0.09991864,-0.09065317,-0.2801035,-0.0051861512,-0.015161739,-0.15877625,0.44449884,-0.17358473
118,neutral,-0.21764888,0.05281396,0.19799218,0.08751898,-0.01794495,0.04617876,-0.12983884,0.07549912,0.13570969,-0.08880728,-0.10947936,0.075856045,0.026686685,0.15494831,-0.05252217,0.05526196,-0.0073161637,-0.20509677,-0.21573438,-0.03749328,0.12589505,-0.13247305,-0.05930142,0.050842356,0.029577885,-0.055128925,0.10047665,-0.13201237,0.2719706,-0.18798274,-0.27362743,0.09654013,-0.012401242,0.032328747,-0.016746204,0.20386963,0.17222114,-0.00805765,-0.117531076,-0.17116416,-0.381009,0.04781505,0.07800575,-0.13908315,-0.1168044,-0.13148947,-0.1119884,-0.005156461,-0.11429574,-0.35521722,-0.07761997,0.069353096,-0.055376098,0.49181235,-0.18241999,-1.0366752,0.005523949,-0.1595878,0.6443391,0.019675499,-0.15839949,0.12396422,-0.12989244,-0.37709475,0.45989344,0.037695985,0.022655936,0.31912664,-0.16794752,0.015065373,0.16901858,-0.16065104,-0.34292322,-0.5787693,-0.067730695,0.08845379,-0.07599604,0.0715155,-0.4220619,-0.16562398,0.15409993,-0.2383609,0.17821668,0.03953495,-0.7661717,0.090562485,-0.060261842,0.12968874,-0.05560599,-0.2979682,0.074968904,0.057673,-0.20241795,0.19900556,-0.018856112,-0.015239423,0.08121738,-0.107571244,0.26368338,0.23382443
119,neutral,-0.108357504,0.38141268,-0.15494028,0.23537338,0.019305576,-0.35068488,-0.111414105,0.023924997,-0.15594937,0.2641625,-0.15353285,-0.44721043,-0.021114714,-0.12974855,0.076354496,-0.25709286,0.37686002,-0.028853744,-0.44417554,-0.036764372,0.08533572,0.12097949,0.31589988,0.05353681,0.4049946,0.29037702,0.029179921,-0.33346426,-0.011112877,0.20239091,-0.3908077,0.47588316,-0.37707302,-0.10341009,-0.053289756,0.16555867,0.43984693,0.0919081,-0.37265676,-0.12270103,-0.23882899,-0.40020177,-0.1776889,-0.03879965,0.26862454,-0.08350383,0.22990356,-0.103902444,0.0424831,-0.7373377,-0.15058409,0.23015593,-0.17895016,0.92032415,-0.009628898,-2.124137,-0.059421953,-0.2816581,1.7736653,0.1858769,-0.1415421,0.3333109,-0.24948438,-0.037520625,0.60477716,-0.048584506,-0.09668881,0.40224016,0.3920609,0.09589644,0.54010165,-0.33352047,-0.18189426,-0.419155,0.06359797,-0.22363573,-0.34078023,0.12871812,-0.6638997,-0.10613124,0.7967853,-0.09169054,-0.05229617,0.43210745,-0.89206594,0.08630179,-0.08089266,-0.075200036,0.33118632,0.000875149,-0.31937158,0.31984442,-0.102030255,-0.35307977,-0.46597576,0.15069221,0.15351766,-0.049427066,0.5818449,0.32499072
